gene_name	transcript_name	2	4	5	11	15	2_pct	4_pct	5_pct	11_pct	15_pct	p.value	statistic	major_group	p.value.adjusted
TUSC3	ISOT-0c4a-4686-cf24-00e8:s15540250:e15766650:AP:FL	760.866702783764	112.16034853225	583.121132047064	394.257256072429	6.29312958697694	0.24631489245185	0.18207848787703	0.291269296726805	0.318720498037534	0.190700896575059	6.42096517946119e-05	24.4726434298085	neurons	0.000112397466665235
TUSC3	ISOT-2e33-d343-bdb7-c7e8:s15540200:e15766650:AP:FL	2007.3684706404	250.698960082933	1250.75152315924	729.923363854466	13.2424923091874	0.649844114807512	0.406978831303463	0.62475101056905	0.59007547603433	0.40128764573295	6.42096517946119e-05	24.4726434298085	neurons	0.000112397466665235
NDUFC2	ISOT-1f35-4117-fb93-7fde:s78068250:e78079900:AP:FL	2786.8686557316	163.537115288436	1696.46302524704	860.649040315148	11.7458253663522	0.274730789629169	0.235379930926901	0.302185429919597	0.283574668992579	0.168780997755843	7.28018317265418e-05	24.2008264296507	neurons	0.000126954237868486
NDUFC2	ISOT-97b5-b2b3-f646-f3fd:s78068850:e78080350:AP:FL	7297.09242805969	519.007219535825	3892.49737159086	2161.35026941986	56.4383899484968	0.719350716667195	0.747010140599833	0.693357871164801	0.712141835426119	0.810988369921509	7.28018317265418e-05	24.2008264296507	neurons	0.000126954237868486
CKB	ISOT-4e4e-e51e-656e-6345:s103519650:e103522850:EC:FL	1554.69436851863	57.19830589637	812.192071971261	377.886039478385	8.58214917700938	0.172551209172402	0.0924458188814342	0.156707314380409	0.160126330328014	0.159268011998562	0.000104916106093913	23.4085783684791	neurons	0.000182264464083755
CKB	ISOT-d70c-1c4a-9999-ce41:s103519650:e103522850:AP:FL	6863.56939294028	447.013463795211	4076.31724852995	1834.34346648385	23.8998197396215	0.761768500595389	0.722478140986292	0.786499586273074	0.777289069092555	0.443534212531592	0.000104916106093913	23.4085783684791	neurons	0.000182264464083755
PFDN5	ISOT-1f6b-3e98-26df-6b44:s53295500:e53299500:AP:FL	5737.34193895289	179.76621604058	3078.61550459665	1494.63060450657	40.0632044269432	0.833834544404614	0.714835995707993	0.839431844701044	0.801633001027651	0.739692546591747	0.000113752796106112	23.2329748036459	neurons	0.000196871600040522
PFDN5	ISOT-33b1-85ac-f249-19ec:s53295500:e53299500:AP:FL	669.804731831981	32.0485862865234	326.98291121587	233.293551092849	4.22066348837602	0.0973458318067594	0.127440425646991	0.0891569174318233	0.125125103767495	0.0779267002897069	0.000113752796106112	23.2329748036459	neurons	0.000196871600040522
RPL37	ISOT-5a8f-2fc3-cb8e-8f9d:s40832450:e40835250:AP:FL	1134.32339163946	56.5821763346262	804.813430878679	352.668541994618	22.3628040791148	0.113659658480907	0.0665672662760308	0.122572864891666	0.115063145838375	0.127061386813152	0.000137889687349845	22.8146904251863	neurons	0.000237749761115399
RPL37	ISOT-cdf5-5d53-58f2-555e:s40825250:e40835250:AP:FL	8822.94438942529	782.078211343055	5754.45563546833	2708.01754206742	152.391888967285	0.88406256407067	0.92009201334477	0.876402015758198	0.883529377509761	0.865863005495939	0.000137889687349845	22.8146904251863	neurons	0.000237749761115399
H2AZ1	ISOT-a182-785b-47ed-b6dd:s99948100:e99950300:AP:FL	817.411964343315	23.9110487721866	369.784261910631	226.483704613186	4.21486108485676	0.0945422119295992	0.0624309367420016	0.0762599014045434	0.103040811925926	0.0526857635607095	0.000149520595649335	22.6384771245317	neurons	0.000256840051218203
H2AZ1	ISOT-d619-9300-9308-7888:s99948050:e99950300:AP:FL	7340.90686187184	318.738253066207	4248.35487299239	1860.34184556683	67.0712916262275	0.849052378194754	0.832214759963988	0.876130103731158	0.846379365590002	0.838391145327844	0.000149520595649335	22.6384771245317	neurons	0.000256840051218203
ZNF445	ISOT-9aab-7148-076f-980f:s44448400:e44477700:DN:FL	86.6878095541099	63.0351087704614	47.5358552088131	23.0977988056511	3.6414256093304	0.175412708574721	0.216705048264055	0.163220004567251	0.159004100642116	0.147184353396229	0.000168917366972698	30.5498851239796	neurons	0.000288541004178271
ZNF445	ISOT-9e1d-7a56-2838-5e83:s44431700:e44477700:AP:FL	192.43422115261	135.180385244077	110.91018051935	66.9352590187115	11.0765929711959	0.389390482104364	0.464729457600282	0.38082327732197	0.460779001110416	0.447709592122759	0.000168917366972698	30.5498851239796	neurons	0.000288541004178271
ZNF445	ISOT-ce2a-1e62-a843-b10a:s44439750:e44455750:AP:FL	180.277227973615	55.5761897370874	113.086930187602	41.4271870936026	10.0161636768688	0.364790816792475	0.191062427181081	0.388297405834716	0.285182699934997	0.404847642778515	0.000168917366972698	30.5498851239796	neurons	0.000288541004178271
ANAPC13	ISOT-65e4-52bf-78d9-c098:s134477700:e134486050:AP:FL	1287.83603501346	81.1870622976238	720.83313021274	345.652484349811	7.06423585991567	0.35129188080018	0.458683967783185	0.357201749362111	0.319162035410721	0.214067753330778	0.000171374751818547	22.3413766670454	neurons	0.000291654438743046
ANAPC13	ISOT-ac23-1c96-c486-a15f:s134477700:e134486000:AP:FL	2283.48815518214	80.6805049144158	1242.36720777941	712.953493886317	24.8537262607765	0.622882748276633	0.455822061663366	0.615642818522998	0.658313475425962	0.75314322002353	0.000171374751818547	22.3413766670454	neurons	0.000291654438743046
ENSG00000280385	ISOT-0000-0000-0000-700c:s90189750:e90194200:AP:FL	25	42	25	4	12	0.268817204301075	0.488372093023256	0.284090909090909	0.137931034482759	0.571428571428571	0.000197751441960306	22.0292485104707	neurons	0.000335301799190999
ENSG00000280385	ISOT-0000-0000-0000-700c:s90193600:e90198150:AP:FL	68	44	63	25	9	0.731182795698925	0.511627906976744	0.715909090909091	0.862068965517241	0.428571428571429	0.000197751441960306	22.0292485104707	neurons	0.000335301799190999
SRRM4	ISOT-49a8-68d1-29a1-ed4d:s118981500:e119157100:NC:FL	195.766544733268	91.1630006570367	117.815054074428	65.8626635033655	4.59036834790992	0.109112554215421	0.115684049970543	0.087504728552704	0.115592660714706	0.0833150929481553	0.000205762848557781	43.8792242040049	neurons	0.000345696632220477
SRRM4	ISOT-52f2-2b61-cc05-6410:s118981450:e119157100:NC:FL	209.908938173937	104.523715086376	141.300384382893	59.8599892284248	5.17255027825992	0.116994966775408	0.1326385330892	0.10494797865141	0.10505763139861	0.0938816832441022	0.000205762848557781	43.8792242040049	neurons	0.000345696632220477
SRRM4	ISOT-7a5d-d76e-40f8-a7d7:s118981450:e119152200:NC:FL	173.980791542301	94.6725685975355	112.099718648097	55.0665865922584	7.11715193501459	0.0969700342592554	0.120137622473395	0.0832597797301811	0.0966449414902667	0.129176164100616	0.000205762848557781	43.8792242040049	neurons	0.000345696632220477
SRRM4	ISOT-7f76-4035-20e4-ed7c:s118981500:e119157100:NC:FL	212.592660491753	84.9220230890927	151.651116384673	77.8902291994851	4.97817178543429	0.118490767793405	0.107764372517722	0.112635773740528	0.136701711682017	0.0903537175190285	0.000205762848557781	43.8792242040049	neurons	0.000345696632220477
SRRM4	ISOT-f718-b0b8-06af-b71c:s118981500:e119163100:AP:FL	542.108748608475	204.84785079606	507.366064433833	183.591588606656	19.3765334597462	0.302150044604348	0.25994788277102	0.376835796528084	0.322213513439198	0.351683691559708	0.000205762848557781	43.8792242040049	neurons	0.000345696632220477
TRIB2	ISOT-bef7-1f98-e559-37ff:s12716900:e12742750:AP:FL	417.267636077557	46.1896926508432	157.826321806099	86.766151400787	17.9292783085399	0.299095592761988	0.212931677778646	0.301218170354718	0.312423542437998	0.618250976156549	0.000237210125621609	21.6320409645979	neurons	0.000397078516295553
TRIB2	ISOT-d22c-e03b-f97d-398a:s12716900:e12742750:AP:FL	727.439783607167	87.980435311356	250.576316703848	127.13296327224	3.45943389410685	0.5214256138384	0.405584463273121	0.478235434926299	0.457774490454036	0.119290823934719	0.000237210125621609	21.6320409645979	neurons	0.000397078516295553
MAP1LC3A	ISOT-8c96-6a0c-fcd2-1b73:s34558950:e34560350:AP:FL	710.233490369653	27.206027252099	223.761807074412	138.207380401526	1.33339242715395	0.164139933064399	0.107110343512201	0.127065194250092	0.147342623029345	0.0360376331663228	0.000239266504229058	21.613180867421	neurons	0.000399067000701459
MAP1LC3A	ISOT-dadd-fa1a-4633-31a9:s34558700:e34560350:AP:FL	3283.99826683294	196.251638216805	1425.02782922525	730.392605957225	29.6998971422177	0.758954995801466	0.772644244948052	0.809215121649771	0.778670155604717	0.802699922762642	0.000239266504229058	21.613180867421	neurons	0.000399067000701459
KLHL23	ISOT-9e59-7fb8-ea11-04a4:s169733800:e169751900:AP:FL	552.266905970229	207.068980122991	363.130459028686	187.537961525357	20.6824257500725	0.387012438610959	0.478219353632773	0.434886777279864	0.450812407512877	0.530318608976218	0.00024938613088539	21.5226494368781	neurons	0.000414440966154925
KLHL23	ISOT-d4bc-f28c-f73e-dab3:s169733850:e169750500:DN:FL	839.833865257358	208.84566318578	455.090990933988	210.774770930198	13.2634000917671	0.588530923558253	0.482322547773163	0.545019150819147	0.506670122428361	0.340087181840182	0.00024938613088539	21.5226494368781	neurons	0.000414440966154925
RPL13	ISOT-5f99-acf8-e0b8-cffa:s89560650:e89564550:AP:FL	21257.991260413	1107.1473510194	13277.2332908513	5942.47460038605	256.999688837482	0.767635995800441	0.713507507147013	0.760662867932347	0.756440641139835	0.803135407234356	0.000269340412560856	21.3543403449781	neurons	0.000445988899357525
RPL13	ISOT-6970-839a-6ef3-9b60:s89560700:e89564550:AP:FL	6219.8271511416	404.346708404946	4040.38474935121	1859.61855086417	58.2125708689328	0.224600864229561	0.260583572431866	0.23147673793676	0.236718058298446	0.181916861543532	0.000269340412560856	21.3543403449781	neurons	0.000445988899357525
RPS10	ISOT-8fa0-42dc-cd12-6869:s34417450:e34426050:AP:FL	1164.89110634613	45.1487470436467	849.867216122183	362.662105909923	12.1936877086927	0.0902616505148339	0.078524323863983	0.107989116872342	0.101332756454574	0.0837983938160479	0.000391875763505485	20.5327792439887	neurons	0.000646559832426465
RPS10	ISOT-f36f-d3b2-5575-85ea:s34417450:e34426100:AP:FL	11730.7861254504	523.781561753823	7015.19971188898	3212.72865035375	131.2961639469	0.908960598764368	0.910979721084591	0.891392451901671	0.897680360246374	0.902303545556214	0.000391875763505485	20.5327792439887	neurons	0.000646559832426465
FKBP8	ISOT-88e6-c1d1-258b-c496:s18531750:e18543600:AP:FL	2276.99806276557	161.301414215258	1300.92100670835	731.687972114429	20.9818970572309	0.644108997169421	0.619962128448396	0.688236318817139	0.709324748936839	0.765454137356687	0.000400140546723759	20.48696682908	neurons	0.000657833922073587
FKBP8	ISOT-c35e-11c4-b2d5-6b74:s18531750:e18543600:EC:FL	998.484433761772	66.4607920090688	461.061231370394	237.497315765544	4.00087304004385	0.282447674346478	0.255442112970704	0.243918795216131	0.230238476370938	0.145958433271646	0.000400140546723759	20.48696682908	neurons	0.000657833922073587
RSF1	ISOT-2999-305b-c3a5-a1c7:s77660000:e77820750:AP:FL	802.642150905473	232.64945618183	541.532561950414	301.218874421308	16.11128313274	0.318663769132141	0.342715756026103	0.379781829610126	0.357402522872021	0.536339942352902	0.000485994429723092	20.0598509440048	neurons	0.000796129912505386
RSF1	ISOT-5d9c-47ee-3d9b-9dcd:s77701100:e77820750:AP:FL	1473.72103273406	376.743813449287	762.709904616251	463.611235613443	10.9603388240186	0.585094488758856	0.554981055934715	0.534895560100129	0.550084471162005	0.364866500365614	0.000485994429723092	20.0598509440048	neurons	0.000796129912505386
EIF2S2	ISOT-30b7-a59e-8d8a-9039:s34089400:e34112250:NC:FL	411.89677242993	71.6452742048553	207.053261764769	114.925966398659	14.0955207622705	0.24315039694801	0.347792593227453	0.24075960670322	0.22229393887555	0.320352744597056	0.000513993019797445	34.7458446701101	neurons	0.000836034664059914
EIF2S2	ISOT-64e7-b200-f36c-9938:s34088300:e34112250:AP:FL	638.99608356992	49.5344310323973	311.623819630761	203.782711599322	10.1076866719615	0.377211383453317	0.24045840306989	0.362353278640419	0.394163852223059	0.229720151635488	0.000513993019797445	34.7458446701101	neurons	0.000836034664059914
EIF2S2	ISOT-6ffe-8bf8-5130-d313:s34089400:e34112200:NC:FL	211.160967051378	41.3962296481673	112.578453674012	53.7965417528891	5.83803330341482	0.124652282793021	0.200952571107608	0.130905178690711	0.104055206485279	0.13268257507761	0.000513993019797445	34.7458446701101	neurons	0.000836034664059914
EIF2S2	ISOT-88a6-9d57-f676-accb:s34089400:e34112250:NC:FL	294.882659784097	36.230425808275	139.710284931673	83.4403900280305	11.4441908990204	0.174074769648227	0.175875853438228	0.162453819687991	0.161393404309537	0.260095247705008	0.000513993019797445	34.7458446701101	neurons	0.000836034664059914
AKAP11	ISOT-224f-d755-91eb-bf41:s42300300:e42319700:AP:FL	107.850830724291	80.7066206628293	63.2157880576797	28.3651889113095	14.8607067715625	0.148145438618939	0.207056155959893	0.14532365070731	0.114375761739151	0.400103057772113	0.000521773561583093	27.7615706646256	neurons	0.000844207575871237
AKAP11	ISOT-3f0f-fbb2-9e8a-c8bc:s42272150:e42323300:AP:FL	247.298189417663	117.434199844936	162.584234342644	98.4950224799622	11.7256669974241	0.339692318500592	0.301282271496683	0.373756860557803	0.397157348709525	0.315696641633797	0.000521773561583093	27.7615706646256	neurons	0.000844207575871237
AKAP11	ISOT-e38f-1358-6c08-045b:s42272000:e42301250:AP:FL	105.281716782421	52.1928459120242	72.1240415796655	39.4496146173559	2.14402204537704	0.144616467082751	0.133902893646097	0.165802394436013	0.159071026682887	0.0577246957007267	0.000521773561583093	27.7615706646256	neurons	0.000844207575871237
BEX3	ISOT-58eb-683f-11aa-1402:s103376350:e103378100:AP:FL	6132.25043866402	244.768548532474	2906.02616884093	1953.67253513699	29.2656424207038	0.29159742159508	0.319649957306618	0.275846733936517	0.300381777523391	0.229086345215122	0.000558698311397868	19.7530119427932	neurons	0.000900778505569546
BEX3	ISOT-bc25-3182-cbe5-e36a:s103376500:e103378200:AP:FL	14278.0828464582	490.004713562554	7362.25398996557	4411.4755349392	89.0045042404336	0.67894359256717	0.639910587816113	0.698842198779339	0.67827480749893	0.696711737641549	0.000558698311397868	19.7530119427932	neurons	0.000900778505569546
DCLK1	ISOT-433d-db47-2a43-76c8:s35768650:e36131400:AP:FL	1123.38923330215	291.347285966774	828.811949752863	486.067596671729	19.9263170816822	0.59786547807459	0.60195720241069	0.666247548032847	0.606825963385429	0.442807046259604	0.000585718149011103	19.648964614854	neurons	0.000941040172974132
DCLK1	ISOT-ca95-3536-4011-9b06:s35771300:e35855650:AP:FL	738.903743512624	181.045163092305	410.17673738781	310.338833350898	23.2466921493296	0.393243077973722	0.374060254322943	0.329724065424284	0.387439242635328	0.516593158873991	0.000585718149011103	19.648964614854	neurons	0.000941040172974132
SENP7	ISOT-44d6-0d02-5558-5913:s101361700:e101513200:DN:FL	120.48402280867	119.450261926134	53.5757182492373	31.9421297000729	6.41463392933023	0.212593703348227	0.261852072812905	0.190072362821133	0.21265676936405	0.133838489375898	0.000651938038491303	27.2037046470279	neurons	0.00104196705630175
SENP7	ISOT-5576-88a5-665a-1c14:s101324250:e101513250:AP:FL	53.8341386780146	41.9263749104651	29.1607050702511	14.5999073219261	7.52040394327064	0.0949901791235474	0.0919086153417157	0.103454406125703	0.0971998158309484	0.156909889847601	0.000651938038491303	27.2037046470279	neurons	0.00104196705630175
SENP7	ISOT-7c12-7c81-c78d-8cd9:s101324150:e101513150:NC:FL	85.2185916410105	38.1980936747317	55.2666693098985	27.956573869672	9.94615544173475	0.150367953930726	0.083735689189323	0.196071406306086	0.186122676773124	0.207522118032797	0.000651938038491303	27.2037046470279	neurons	0.00104196705630175
SLITRK5	ISOT-0d42-4b9c-4b17-5b4d:s87671350:e87679650:AP:FL	90.1856724919596	47.1046823008523	51.6048861354128	31.3068791199784	1.11310928548025	0.323246137964013	0.203916994806984	0.294886249230155	0.368316224940922	0.0428118955953941	0.000660343439082843	19.384543412168	neurons	0.00105174284318394
SLITRK5	ISOT-e841-c680-390c-c984:s87672600:e87696300:AP:FL	171.451872190172	162.53776260529	105.654944337224	47.3442092780218	22.4599625224009	0.614522839391296	0.703628821471152	0.603744966445036	0.556990697388492	0.863844712400033	0.000660343439082843	19.384543412168	neurons	0.00105174284318394
TNKS	ISOT-a634-99cc-bf1c-a9d7:s9555850:e9710050:AP:FL	243.44803914525	121.501638959112	175.085556478296	82.4146959937199	3.02166273269997	0.227619900030291	0.181784717100038	0.189527423544818	0.211032893158636	0.05660720232689	0.000731633012024602	26.9137791259745	neurons	0.00115925989319071
TNKS	ISOT-d049-d4b8-c3a2-2182:s9679800:e9753000:NC:FL	297.297756950527	202.177767328671	266.951173395033	125.416594805555	7.04822025749813	0.277968497729134	0.302488333100823	0.288970541736825	0.321144506241187	0.132039895069354	0.000731633012024602	26.9137791259745	neurons	0.00115925989319071
TNKS	ISOT-dde0-a72c-4b1c-3420:s9555900:e9782350:AP:FL	376.640190767499	220.570751634494	361.705596379854	133.936727463647	28.5366457183192	0.35215236430283	0.330007002620867	0.391540748091998	0.342961346347829	0.534599596581803	0.000731633012024602	26.9137791259745	neurons	0.00115925989319071
TAGLN3	ISOT-4055-327c-b91a-755a:s111998900:e112013900:AP:FL	4257.92958645104	234.052011164789	2557.40627619471	1521.29742482822	21.4771782309309	0.344381234750165	0.325072237728874	0.348230702096229	0.362991511531429	0.346406100498885	0.000849447780932036	26.5373378794406	neurons	0.00133900945227537
TAGLN3	ISOT-41c8-a5d7-ddaf-d6c5:s111998700:e112013900:AP:FL	2100.02333769562	104.826758392674	1385.82228492859	709.240555941198	5.30429105643728	0.169849833200875	0.145592719989825	0.188701291520778	0.169229433534049	0.08555308155544	0.000849447780932036	26.5373378794406	neurons	0.00133900945227537
TAGLN3	ISOT-aeb9-3381-e8b3-d988:s111999150:e112013900:AP:FL	5158.98849825017	330.400660923006	2953.33049818424	1726.68462824908	25.5491508474649	0.41725885621564	0.458889806837508	0.402141952367135	0.411998241052036	0.412083078184918	0.000849447780932036	26.5373378794406	neurons	0.00133900945227537
RPS27A	ISOT-08c7-91d6-8e6f-70a8:s55232650:e55235800:AP:FL	4509.28966093796	153.716108468309	2685.70033737908	1387.05578368432	32.1859897843652	0.196740386602878	0.17567555253521	0.199977687072158	0.215214241068165	0.123792268401405	0.000953299704304928	18.5728085359275	neurons	0.001497576800438
RPS27A	ISOT-2142-7c61-2f77-4f71:s55232650:e55235900:AP:FL	16473.8491044253	610.178882923419	9654.47282780814	4544.28014513273	192.554155298052	0.718754323927804	0.69734729476962	0.718873628280577	0.705086135784753	0.74059290499251	0.000953299704304928	18.5728085359275	neurons	0.001497576800438
KRTCAP2	ISOT-53d9-7624-acfb-07eb:s155169400:e155173250:AP:FL	662.968618611878	56.5027995886368	365.877493090928	219.728666412376	9	0.170879728768569	0.18970658616404	0.172054905129134	0.225801228545412	0.251092979853814	0.000975974680821472	18.5207240785346	neurons	0.00152797398922476
KRTCAP2	ISOT-e5ac-790d-96f9-e020:s155169400:e155173350:AP:FL	3049.66335402419	221.122284977155	1690.59294539299	719.664956872838	24	0.786048739172948	0.742411953269733	0.795006017927662	0.73955407847419	0.66958127961017	0.000975974680821472	18.5207240785346	neurons	0.00152797398922476
UBL5	ISOT-234f-61df-a2f1-b8b3:s9827900:e9830150:AP:FL	9921.10513856981	253.767376217118	5637.67954260079	2756.93887760426	58.8712151406433	0.813472051375023	0.708847419600889	0.812931440894128	0.798418441240736	0.717941648056625	0.00129153018296493	17.8988885457335	neurons	0.0020151379255429
UBL5	ISOT-4348-e817-98c0-5715:s9827850:e9830150:AP:FL	1885.92489598042	70.8215943273806	1113.59425700123	597.458588295398	20.2033706445587	0.154634707771434	0.197825682478717	0.160575956308757	0.173025945060932	0.246382568836082	0.00129153018296493	17.8988885457335	neurons	0.0020151379255429
DHX36	ISOT-5ee7-bcda-a22c-a641:s154272500:e154324500:AP:FL	322.698450625558	90.1912688803158	225.766751455574	132.915347020731	7.88491035487839	0.112030772074068	0.118101792577993	0.133236302595411	0.147381019731372	0.202792144047417	0.00150078534871231	25.0901810598297	neurons	0.00232976644504496
DHX36	ISOT-7177-48fa-53a2-ee5c:s154301000:e154324450:NC:FL	1357.33956605136	332.171051399315	716.125902613019	395.534422782319	22.569024682034	0.471225688430282	0.434964460527038	0.4226218734238	0.438581908524267	0.58045313115032	0.00150078534871231	25.0901810598297	neurons	0.00232976644504496
DHX36	ISOT-f6e6-ed43-ee76-4e21:s154301000:e154324550:AP:FL	946.866769072639	251.421708482223	575.162218720431	304.660356210349	3.41000746059237	0.328722418669351	0.329226485372716	0.339432121518402	0.337817678518348	0.087702040102887	0.00150078534871231	25.0901810598297	neurons	0.00232976644504496
UQCR10	ISOT-9b5d-7fb6-25b9-c36e:s29767350:e29770050:AP:FL	1103.06772628105	36.3337633746681	648.956819043552	398.958130369213	12.9896899343791	0.0950183242554094	0.10177524754809	0.1006915157554	0.117513440462213	0.154639165885465	0.00158254905178434	17.446473990551	neurons	0.00244842184947779
UQCR10	ISOT-fd87-c779-26a1-0760:s29767350:e29770450:AP:FL	10504.6593587185	320.332473250664	5793.87688599336	2995.98792745293	71.0050951411109	0.904872026765307	0.897289841038274	0.898972364002072	0.882470670825604	0.845298751679891	0.00158254905178434	17.446473990551	neurons	0.00244842184947779
RTF1	ISOT-053c-0752-cd85-c323:s41417050:e41464900:AP:FL	1624.67352101498	347.392186689718	791.545862731176	451.911521606808	33.7682624986229	0.719518831273242	0.621452927888583	0.689499880427854	0.702817296433606	0.73409266301354	0.00184032628015512	17.1097251879229	neurons	0.00283768431453449
RTF1	ISOT-65a8-7f69-210c-c894:s41417050:e41483600:AP:FL	435.070353984957	140.046298952754	273.756522234888	136.260343523648	8.43221362795514	0.192679519036739	0.250530051793836	0.238463869542585	0.211913442494009	0.183308991912068	0.00184032628015512	17.1097251879229	neurons	0.00283768431453449
UBR5	ISOT-16d7-24cc-0f81-19a0:s102254150:e102412800:AP:FL	78.6767438640318	52.8583023436327	42.4764072592416	23.7481113170066	12.2911688202472	0.249767440838197	0.372241565800231	0.207201986630447	0.266832711427041	0.384099025632725	0.00212716360644065	16.7858445680166	neurons	0.00326900226474742
UBR5	ISOT-e94d-9f6e-e32b-4f8f:s102252250:e102412750:AP:FL	221.89803805178	81.7070792522332	154.850640532491	62.2639638479902	15.2932022207244	0.704438216037399	0.575401966565023	0.755368978207275	0.69959509941562	0.477912569397636	0.00212716360644065	16.7858445680166	neurons	0.00326900226474742
SSR1	ISOT-906f-4e7d-d33d-486e:s7287550:e7313200:AP:FL	256.170530419668	63.103240236673	153.504261254245	96.9371214632898	0.987385716300829	0.38107987405924	0.303330900141875	0.361981675107488	0.416057377621747	0.0411410715125345	0.00228894586708865	16.6216871705875	neurons	0.00350590208642412
SSR1	ISOT-9160-58ff-5726-2343:s7281100:e7313200:AP:FL	290.451803793285	90.4892185262616	182.469794801558	101.474096918001	20.0126142836992	0.432076775687256	0.434972530820279	0.430285918052721	0.435530228491743	0.833858928487465	0.00228894586708865	16.6216871705875	neurons	0.00350590208642412
C12orf76	ISOT-8902-5e7d-c038-787b:s110027000:e110048600:AP:FL	557	22	325	163	2	0.323837209302325	0.180327868852459	0.338894681960375	0.327967806841046	0.0952380952380952	0.00263915510737799	16.3023583852501	neurons	0.00402887631840594
C12orf76	ISOT-c150-4294-5da6-c503:s110041150:e110048550:AP:FL	1128.68403189313	95.7882983268763	623.744216657461	327.289619710364	17.8173578568697	0.656211646449495	0.785149986285871	0.650411070550011	0.658530421952443	0.848445612231891	0.00263915510737799	16.3023583852501	neurons	0.00402887631840594
RAB6B	ISOT-176e-f497-a748-f1f8:s133828450:e133895900:AP:FL	649.506029074039	155.685087402908	318.438361941426	195.260101161177	6.93330015115728	0.395557873979317	0.411865310589704	0.334845806457861	0.41901309262055	0.28888750629822	0.00285736184108398	16.1238794114735	neurons	0.00434754227145063
RAB6B	ISOT-e311-3d2a-7818-6ce7:s133824200:e133895900:AP:FL	864.773515276666	187.638484556072	554.419804072242	228.228633570207	12.11886284356	0.52665865729395	0.496398107291197	0.58298612415588	0.489761016245078	0.504952618481667	0.00285736184108398	16.1238794114735	neurons	0.00434754227145063
RNF7	ISOT-0965-0bdd-67f2-9d15:s141738250:e141745750:AP:FL	897.884963855843	29.1190041365273	449.567314677183	258.392703490808	4.49494431899974	0.141071854678657	0.116077058341989	0.145192553277919	0.171509990437561	0.0678619874321805	0.00348701655909801	15.6754798880214	neurons	0.00528806636602487
RNF7	ISOT-23e2-51ed-a72d-b56c:s141738250:e141746450:DN:FL	4564.145953624	174.659222589691	2182.95893066387	1019.04020092294	56.2245229912903	0.71709913922247	0.696243891976998	0.705009840565284	0.676395164238844	0.848844301916592	0.00348701655909801	15.6754798880214	neurons	0.00528806636602487
CFLAR	ISOT-46ed-648b-fff0-604b:s201116150:e201141600:AP:FL	90.4669954390445	38.8202120531766	96.6274931411305	25.5110810333918	0.430974891522363	0.233415360196848	0.155199400196271	0.195794264923302	0.202814228663662	0.011065595085346	0.00354498095473143	15.6382954544548	neurons	0.0053582853575628
CFLAR	ISOT-7efc-e791-3cb6-88f6:s201116150:e201176700:AP:FL	212.758179369877	163.39491123104	282.560838681735	71.2008999513624	27.1105696081854	0.548940824567412	0.653236828882941	0.57254710752972	0.566050320834805	0.696083673825116	0.00354498095473143	15.6382954544548	neurons	0.0053582853575628
RPL6	ISOT-2336-0770-354d-85ff:s112405200:e112409600:AP:FL	1043.43302417675	48.8339386111351	737.418471814947	319.550314300847	2.76300757342528	0.281635803250077	0.247888013254493	0.313128862766432	0.305497445000365	0.0627956266687564	0.00361625688240601	15.5933829624724	neurons	0.00544809848349364
RPL6	ISOT-7848-6f06-b7e3-6f3f:s112405150:e112409650:AP:FL	2078.24622525204	102.059562075876	1279.19699392515	577.062610179888	29.1315255597273	0.560945006951543	0.518068843024752	0.543183436910892	0.551685118510709	0.662080126357438	0.00361625688240601	15.5933829624724	neurons	0.00544809848349364
EIF4E3	ISOT-58cb-ead5-d902-d5eb:s71675400:e71725450:AP:FL	102.015307484212	52.0054286667865	82.9775256378251	39.9810798743944	1.28583353167771	0.320579842799778	0.488287781674907	0.382956250340841	0.319351964685022	0.0916207876115355	0.00400645460556092	15.361966764273	neurons	0.00601622840279491
EIF4E3	ISOT-9237-855d-10f7-d877:s71679250:e71754400:AP:FL	147.066353557306	40.026011258581	89.4398741782742	59.375733569621	12.7141664744139	0.462151315005682	0.375811001808536	0.412781154692024	0.474268259627895	0.905935268844704	0.00400645460556092	15.361966764273	neurons	0.00601622840279491
RPL41	ISOT-2c0a-f939-ef3b-8e05:s56116600:e56118000:AP:FL	5060.81793044305	180.48828125	3017.45018053534	1381.53267045455	43	0.638266859685086	0.607704650673401	0.66698721939331	0.649827220345506	0.524390243902439	0.00423599463796356	15.2359777281874	neurons	0.00634019392880865
RPL41	ISOT-e77e-10eb-7a50-85ff:s56116550:e56117850:AP:FL	2421.11143684546	89.00390625	1262.46291260733	623.142045454546	32	0.305348901102971	0.299676452020202	0.279058999250073	0.293105383562815	0.390243902439024	0.00423599463796356	15.2359777281874	neurons	0.00634019392880865
IMP3	ISOT-0000-0000-0000-0d7a:s75639050:e75640250:AP:FL	1263.46959963575	84.1290031454732	728.46839435076	371.985153768999	8.92393348613678	0.583050115198776	0.642206130881474	0.528258444054213	0.555201722043282	0.686456422010522	0.00556694181019666	14.6162917766127	neurons	0.00830522649930314
IMP3	ISOT-8160-aceb-9134-d3a0:s75639050:e75648750:AP:FL	903.530400364256	46.8709968545269	650.53160564924	298.014846231001	4.07606651386322	0.416949884801225	0.357793869118526	0.471741555945787	0.444798277956718	0.313543577989478	0.00556694181019666	14.6162917766127	neurons	0.00830522649930314
